date_time,minTemp,maxTemp,tempC,dewPoint,humidity,heatIndex,windSpeed,windGust,windDirection,windChill,precipitation,precipitationCover,snowDepth,visibility,cloudCover,sealevelPressure
27-05-2021,26,32,28.1,26.6,91.84,46.2,23,34.4,157.13,0,92.96,34.78,0,1.6,94.9,997.5
28-05-2021,28,34,30.7,27.3,82.92,49.5,17.2,0,159.71,0,0,0,0,2.2,58.5,1003.6
29-05-2021,28,34,30.7,27,81.51,45.3,12.8,0,161.25,0,0,0,0,2.3,45.2,1004.9
30-05-2021,28,35,31.1,28,84.21,52,17.2,0,171.88,0,0,0,0,2.3,62.1,1003.2
31-05-2021,25.6,29.4,27.6,26.1,91.48,38.6,11.4,0,174.21,0,10.55,16.67,0,2,91.2,1001.5
01-06-2021,26,35.5,30.2,27.1,83.81,52,19.7,31.1,193.88,0,1.06,8.33,0,2.2,80.8,1002.6
02-06-2021,26,34,29.4,25.1,78.46,43.5,16.1,0,178.63,0,0,0,0,2.2,70.4,1004.5
03-06-2021,28,36,31.5,26.6,76.14,48.1,13.9,0,206.08,0,0,0,0,2.4,48.5,1005.5
04-06-2021,29,36.5,32.2,26.3,72.26,48.5,11.4,0,188.33,0,0,0,0,2.3,50.4,1005.1
05-06-2021,23,38,31.2,25.3,73.02,48.2,23,34.4,212.67,0,0.7,8.33,0,2.2,57.9,1004.2
06-06-2021,23,38,30.5,24.6,73.04,48.2,16.1,0,187.7,0,1.62,4.35,0,2.2,60.9,1003.4
07-06-2021,25,37,30.3,25.6,77.53,52.5,17.2,28.9,205.92,0,16.94,12.5,0,2.2,74,1002
08-06-2021,26,35,30.4,25.5,76.02,47.3,18.3,0,178.63,0,0.44,8.33,0,2.5,77,1001.1
09-06-2021,26.2,33,29.4,25.3,79.13,42.3,8.1,0,134.83,0,0.12,8.33,0,2,78.6,999.9
10-06-2021,27,33,29.5,25.9,81.42,42.1,9.2,0,87.13,0,0.02,4.17,0,2.2,70.7,998.1
11-06-2021,27,33,28.7,26.4,87.62,42.3,10.3,0,102.29,0,16.24,8.33,0,2,75.3,996.3
12-06-2021,26.7,34,29.3,26.9,87.2,47.3,11.4,0,92.7,0,0.52,8.7,0,2,81.6,997.2
13-06-2021,27,33.2,29.6,27.8,90.67,50.4,12.8,0,90.46,0,25.9,16.67,0,2.1,80.2,997
14-06-2021,28,33,30,28.4,91.35,50.4,16.1,0,122.67,0,11.4,12.5,0,2,83.9,995.7
15-06-2021,26,31,28.4,27.1,92.55,42.4,9.2,0,137.58,0,4.19,16.67,0,2.1,93.2,995.1
16-06-2021,26.2,29,27.7,26.7,93.98,38.2,11.4,0,190.7,0,40.21,16.67,0,1.9,99.4,996.6
17-06-2021,24.9,28,26.2,25.5,95.63,34.5,10.3,0,134.74,0,156.86,29.17,0,1.5,100,998.8
18-06-2021,24.7,31,27.6,26.3,92.88,44.3,9.2,0,147.04,0,16.95,13.04,0,2,97,1000.9
19-06-2021,25.2,29,26.1,25.4,95.74,38.2,9.2,0,109.14,0,12.28,16.67,0,1.7,97.6,1002.3
20-06-2021,25.4,31,27.7,27,96.01,46.5,11.4,23,180.87,0,9.95,20.83,0,1.7,94.1,1002.3
21-06-2021,25.9,34,29.6,27.8,90.4,52,8.1,0,139.83,0,5.45,17.39,0,1.9,82.5,1001.8
22-06-2021,26.2,32,29,26.9,89.05,42.3,8.1,0,144.17,0,5.11,20.83,0,2.3,84.7,1001.9
23-06-2021,26.9,33,29.6,28.1,92.1,50.4,10.3,0,126.58,0,2.74,12.5,0,2.1,66.7,1002.5
24-06-2021,27.4,34.2,31.2,28.2,84.82,52,11.4,0,164,0,0,0,0,2.3,48.7,1001.5
25-06-2021,28,35,31.3,27.8,81.81,53.6,12.8,0,162.67,0,0.01,4.17,0,2.3,54.9,1000
26-06-2021,28.8,34,31.3,28.5,85.25,52,10.3,0,168.08,0,4.87,4.17,0,2.3,62.5,1002.2
27-06-2021,28.7,33,30.3,28.4,89.66,50.4,13.9,0,156.67,0,6.62,12.5,0,2.2,70,1005.1
28-06-2021,28.3,34,31,27.7,83.29,45.8,13.9,0,181.96,0,2.49,4.17,0,2.5,62.2,1004.7
29-06-2021,29,33,30.9,28.2,85.95,47.9,13.9,0,198.83,0,0,4.17,0,2.4,63.9,1002.5
30-06-2021,26.9,34,31,28.3,86.01,52,16.1,0,198.63,0,11.45,8.33,0,2.1,79.8,1000.5
01-07-2021,25.4,33,28,26.6,92.18,50.4,10.3,0,196.38,0,9.32,20.83,0,2.1,93.9,999.5
02-07-2021,25.6,35,28.7,26.5,88.81,53.6,17.2,28.9,169.13,0,18.31,12.5,0,2.1,87.5,1000.7
03-07-2021,27.8,34,30.8,27.9,84.66,47.9,9.2,0,166.79,0,6.49,8.33,0,2.2,75.2,1001.5
04-07-2021,27,33,29.7,27.3,87.19,47.9,6.9,20.8,126.21,0,13.6,12.5,0,2.1,75.1,1002.8
05-07-2021,28.2,35,31.4,27.8,81.82,48.7,8.1,0,133.17,0,0,0,0,2.3,69.7,1002.5
06-07-2021,29,34,30.8,28.4,87.61,49.5,10.3,0,187.13,0,2.85,12.5,0,2,67.3,1001.1
07-07-2021,26,35,29.7,27.1,86.35,51,9.5,0,185.04,0,82.01,17.39,0,1.8,82.8,1000.8
08-07-2021,27,31,28.9,27.4,91.62,44.3,6.9,0,127.29,0,20.27,8.33,0,2,85,1001
09-07-2021,27.9,35,31,27.2,81.42,48.7,9.2,0,114.58,0,0,4.17,0,2.3,61.2,1000.4
10-07-2021,28.5,34,31.2,27.3,80.94,43.8,9.2,0,100.13,0,0.01,4.17,0,2.3,69.4,1000.7
11-07-2021,28.9,35,31.4,27.4,79.82,46.7,11.4,0,99.5,0,2.52,8.33,0,2.3,66.8,1002.6
12-07-2021,28.8,34,30.8,27.3,81.98,45.8,13.9,0,131.08,0,0.52,12.5,0,2.4,66.7,1003.7
13-07-2021,28,34,30.3,26.9,82.2,45.8,15,0,116.46,0,7.37,12.5,0,2.4,65,1003.3
14-07-2021,28,34,30.4,26.8,81.29,45.3,16.1,0,150.54,0,0.34,12.5,0,2.6,68.4,1003.6
15-07-2021,27.9,35,31.6,26.9,77.08,47.3,10.3,0,136.79,0,0,0,0,2.6,62.6,1004.7
16-07-2021,29.2,35,31.6,27,77.3,47.3,36.8,0,197.58,0,0.49,4.17,0,2.6,49.5,1005.6
17-07-2021,26,34,30.4,27.1,83.25,45.3,18.3,0,180.17,0,0,4.17,0,2.3,78.4,1004.4
18-07-2021,28.9,35.7,31.5,27.1,78.32,46.7,15,0,184.92,0,0,0,0,2.3,67.8,1002
19-07-2021,28.3,33.6,30.5,27.7,85.49,46.9,9.2,0,175.43,0,0.39,12.5,0,2.2,80.6,1000.1
20-07-2021,27.9,30.5,29.1,27,88.31,40.4,11.4,0,129.09,0,0.9,16.67,0,2,85.5,999.5
21-07-2021,28,33,30.2,27.2,84.21,45.8,6.9,0,90.91,0,2.03,12.5,0,2,85.5,997.3
22-07-2021,28,33.1,29.9,26.8,83.68,44.1,13.9,0,61.83,0,0.68,8.33,0,2.6,62.3,994.8
23-07-2021,27.6,31,28.9,27.1,89.94,42.4,11.4,0,95.54,0,19.92,25,0,2,91.2,994
24-07-2021,26.9,30,28.5,27.1,92.31,40.4,11.4,0,137.54,0,35.56,16.67,0,2,85.9,998
25-07-2021,27.7,35,30.3,27.6,85.88,48.7,6.9,0,123.54,0,0.42,12.5,0,2.3,80.4,998.8
26-07-2021,28,35,30.6,27.7,85.42,51,13.9,0,183.67,0,13.79,12.5,0,2,90.4,997
27-07-2021,28,32,29.6,27.6,89.3,46.2,11.4,0,230.38,0,1.68,8.33,0,2,92.8,994.7
28-07-2021,27.5,30.7,28.9,27,89.38,40.6,11.4,0,286.96,0,54.82,29.17,0,2.2,91.6,993.1
29-07-2021,26.5,29,27.7,26.2,91.97,36.8,17.2,28.9,270.42,0,140.86,33.33,0,1.5,98.5,992
30-07-2021,26.4,31,28.8,27.1,90.64,44.3,17.2,0,183.61,0,12.31,13.04,0,2.1,89.5,996.8
31-07-2021,27.1,32,29.5,27,86.27,44.1,10.3,0,169.5,0,0.81,4.17,0,2.4,71.7,999.6
01-08-2021,27.6,34,30.7,27.3,82.57,45.8,11.4,0,192.38,0,0,0,0,2.4,81.3,999.2
02-08-2021,28.9,34,31,27.6,82.61,45.8,5.8,0,170.42,0,0,0,0,2.2,70.8,999.6
03-08-2021,26.7,32,29.7,27.2,86.64,44.3,9.2,0,168.17,0,32.7,16.67,0,1.9,87.9,1000.3
04-08-2021,27,31,28.7,27.2,91.43,46.5,6.9,0,129.57,0,20.85,21.74,0,1.5,94,1000.4
05-08-2021,27.7,34,30,27.6,87.24,49.5,8.1,0,132.87,0,1.26,12.5,0,2,68.2,999.2
06-08-2021,26,34,30,27,84.23,43.8,6.7,0,116.17,0,16.21,4.17,0,2.1,72.9,999.6
07-08-2021,27,32,29.3,27.5,89.87,48.6,9.2,23,138.96,0,2.67,12.5,0,2,88.2,1001.9
08-08-2021,26.5,32,28.8,27.1,90.94,46.2,11.4,0,127,0,18.87,16.67,0,2.1,86.5,1004.3
09-08-2021,28.2,34,30.8,27.8,84.52,47.3,11.4,0,179.17,0,0,0,0,2.3,67.4,1004.2
10-08-2021,29.2,35,31.2,28.2,84.68,51,11.4,0,200.13,0,7.54,8.33,0,2.1,86.5,1001.4
11-08-2021,29.3,35,31.8,28.3,82.26,51,11.4,0,183.21,0,0,0,0,2.1,73,1001.2
12-08-2021,28,33,30.1,28.3,90.32,50.4,11.4,0,177.33,0,16.37,12.5,0,1.9,85.3,1003
13-08-2021,28.2,33,29.9,28,89.59,50.4,5.8,0,172.71,0,0,0,0,2,88.7,1002.2
14-08-2021,28.8,34.1,30.7,28.1,86.76,50.4,9.2,0,190.58,0,0.7,16.67,0,2,81.3,1000.6
15-08-2021,28.7,35,31.8,27.2,77.79,45.8,6.9,0,155.92,0,0,0,0,2.6,82.7,1001.5
16-08-2021,28.9,32,30.5,28,87,48.6,9.2,0,111.17,0,0.73,4.17,0,2.1,80.5,1003.8
17-08-2021,28,31,29.2,27.2,88.75,42.4,10.3,0,122.5,0,1.59,16.67,0,2.1,81.7,1003.9
18-08-2021,26.2,32,28.8,27,90.09,44.1,11.4,0,166.13,0,6.26,20.83,0,2.3,84.8,1002.7
19-08-2021,27,30,28.3,26.7,91.31,40.4,17.2,0,163.29,0,3.91,25,0,2.1,89.1,1003.3
20-08-2021,26.2,29,28,26.6,91.91,38.2,10.3,0,148.88,0,0.92,8.33,0,2.3,83.5,1006.1
21-08-2021,27.2,32,29.4,27.1,88.07,44.1,9.2,0,165.42,0,2.43,8.33,0,2.4,71.8,1007.8
22-08-2021,27.6,35,31.2,26.5,77.48,43.8,13.9,0,205.75,0,0,0,0,2.3,52.7,1006.1
23-08-2021,28.6,35,31.8,27.7,79.56,48.7,11.4,0,213.33,0,0.08,4.17,0,2.6,50.2,1004.4
24-08-2021,28.5,35,31.4,27.4,80.08,48.7,9.2,0,199.33,0,0.05,4.17,0,2.2,68.5,1003
25-08-2021,28,35,31,27.7,83.35,51,11.4,0,180.83,0,0.81,4.17,0,2.1,79.2,1000.6
26-08-2021,26.7,34,29.3,27,87.69,49.5,9.2,0,110.17,0,26.29,16.67,0,2,93.2,1000.3
27-08-2021,26.5,31,28.4,27,91.79,44.3,5.8,0,73.41,0,12.58,12.5,0,2,88.3,1001.8
28-08-2021,27.3,33,29.6,27.1,86.86,46.2,9.2,0,74.5,0,8.31,8.33,0,2.4,78,1001.4
29-08-2021,27.6,32,29.3,27.2,88.87,44.1,13.9,0,114.58,0,0.78,4.17,0,2.2,62.7,1002.4
30-08-2021,27.8,32,29.6,26.9,85.61,46.2,16.1,0,98.71,0,18.11,20.83,0,2.3,64.6,1005.4
31-08-2021,28,34,30.3,27.4,85.11,47.3,10.3,0,96.83,0,1.62,8.33,0,2.4,73.9,1007.4
01-09-2021,27.4,34.1,30.8,27,80.92,45.8,11.4,0,112.87,0,0,0,0,2.5,65.9,1007.1
02-09-2021,28,34,30.7,26.7,79.51,45.3,5.8,0,115.45,0,1.07,8.33,0,2.7,56,1005.4
03-09-2021,28,34,31.1,27.1,79.98,44.3,8.1,0,87.52,0,0.16,4.17,0,2.6,60.2,1003.7
04-09-2021,28.1,35,31.4,27.3,79.77,45.8,6.9,0,85.36,0,0.54,4.17,0,2.5,63.2,1002.2
05-09-2021,28.2,35,31.6,27.5,79.78,48.7,8.1,0,83,0,0.01,4.17,0,2.6,56.6,1002.1
06-09-2021,28,34,29.7,27,86.17,47.3,16.1,0,90.71,0,5.8,16.67,0,2.4,75.2,1003
07-09-2021,25.9,31,27.4,26,91.73,44.3,12.8,0,98.39,0,44.89,17.39,0,2.3,80,1006.1
08-09-2021,26.5,32,29.2,26.6,86.29,44.3,11.4,0,124.61,0,0.09,8.33,0,2.6,69.4,1005.6
09-09-2021,27.2,34,30,26.8,83.47,45.3,9.2,0,78.87,0,0.17,8.33,0,2.5,53.9,1004.2
10-09-2021,27.1,35,30.5,26.7,81.34,48.7,5.8,0,126.29,0,1.41,8.33,0,2.3,61.3,1002.8
11-09-2021,27,33,29,26.7,87.68,46.2,11.4,0,82.86,0,12.25,12.5,0,2.3,77.7,1001.9
12-09-2021,27.4,33,29.7,26.8,84.58,43.8,13.9,25.3,90.42,0,3.41,8.33,0,2.6,65.2,998.3
13-09-2021,27,30,28.5,26.5,89.28,40.4,16.1,25.3,102,0,13.22,20.83,0,2.2,90.9,998.5
14-09-2021,25.6,28,26.6,25.2,92.29,34.5,11.4,23,122.17,0,60.19,25,0,1.7,94.9,1003
15-09-2021,25.4,32,28.1,26.1,89.57,46.2,9.2,0,116.25,0,49.95,16.67,0,2.3,84.4,1005.4
16-09-2021,27.3,32,29.4,27.2,87.89,48.6,11.4,0,86,0,3.58,12.5,0,2.4,77.8,1004.3
17-09-2021,27.2,33,29.5,27.1,87.18,50.4,8.1,0,84.92,0,33.31,4.17,0,2.2,74.7,1003.6
18-09-2021,27,31,28.1,26.5,91.07,44.3,4.7,0,84.14,0,16.55,12.5,0,1.9,89,1005.2
19-09-2021,26.3,33,28.8,26.7,88.6,46.2,5.8,0,81.5,0,1.98,8.33,0,1.8,88,1006.6
20-09-2021,25,28,26.3,25.4,94.78,34.5,13.9,28.9,148.96,0,150.37,33.33,0,1.4,99.1,1004.4
21-09-2021,25.2,30,27.3,25.6,90.92,38.8,8.1,0,117.96,0,16.15,16.67,0,2.1,94.7,1003.7
22-09-2021,26.7,30,27.7,26.2,91.37,38.8,8.1,0,103.04,0,16.99,20.83,0,2.2,89.1,1003.4
23-09-2021,26.6,32,29.2,27,88.22,46.2,9.2,0,111.17,0,13.78,12.5,0,2.2,71.8,1005.7
24-09-2021,26.7,35,30.5,26.5,80.21,44.1,6.9,0,71.83,0,0,0,0,2.4,60.7,1006
25-09-2021,27.8,33,29.8,27.7,88.41,47.9,5.8,0,118.48,0,0.09,4.17,0,1.9,66.8,1004.5
26-09-2021,27,34.6,29.1,27,88.67,48.1,8.1,0,68.43,0,10.18,8.33,0,2.2,60.4,1003.9
27-09-2021,27.1,33,29.6,26.9,85.56,50.4,13.9,0,86,0,0.72,8.33,0,2.3,72.7,1004.3
28-09-2021,25.9,30,27.5,25.7,89.67,37.4,15,26.4,64.43,0,4.08,20.83,0,2.2,85.8,1004.8
29-09-2021,25.1,28,26.5,25.2,92.27,33.6,16.1,23,129.17,0,85.41,16.67,0,1.9,96.9,1006.6
30-09-2021,26,33,28.7,26.5,88.26,46.2,10.3,0,131,0,5.73,8.33,0,2.2,77.7,1008.2
01-10-2021,27,34,30.2,26.7,82.63,46.2,9.2,0,150.29,0,1.78,4.17,0,2.4,45.6,1008.2
02-10-2021,27.4,34,30.6,26.9,81.3,45.8,10.3,0,160.33,0,0,0,0,2.7,46.5,1007.4
03-10-2021,27.8,34,30.6,27.9,85.87,47.9,13.9,0,212.96,0,0.81,8.33,0,2.3,69.6,1005.7
04-10-2021,27,34,30.4,27.1,83.06,49.5,11.4,0,185.42,0,0,4.17,0,2.2,68.4,1005.6
05-10-2021,28,34,29.9,27.3,86.67,49.5,9.2,0,138.52,0,0.72,12.5,0,2.1,63.6,1007.3
06-10-2021,27.4,33.1,29.5,26.9,86.04,45.8,11.4,0,143.05,0,2.31,4.17,0,2.2,62.7,1006.5
07-10-2021,27,34,29.6,27,86.09,47.9,13.9,0,144.96,0,0.13,4.17,0,1.9,60.8,1004.9
08-10-2021,27.5,35,30.9,27,80.39,47.9,6.9,0,112.42,0,0.08,4.17,0,2,48.1,1004
09-10-2021,28,35,30.7,27.4,83.46,53.1,4.7,0,131.09,0,1.85,12.5,0,1.8,55.5,1004.3
10-10-2021,27,34,30.3,27.1,83.88,47.3,10.3,0,102.13,0,0.42,8.33,0,1.8,69.8,1004.9
11-10-2021,27.4,35,31,26.2,76.71,45.3,9.2,0,183.25,0,0,0,0,1.7,38.7,1004
12-10-2021,27.4,35,30.8,26.5,78.6,45.3,9.2,0,226.77,0,0,0,0,1.9,39.9,1003.3
13-10-2021,27.9,33,30.5,27.8,86.03,47.9,9.2,0,161.04,0,0.01,4.17,0,1.6,68.6,1003.3
14-10-2021,27.1,35,30.1,27,84.39,48.7,7.3,0,141.65,0,8.91,4.17,0,2.1,84.9,1003.3
15-10-2021,25.7,36,30.6,27.2,82.99,51,12.8,0,224.17,0,18.73,12.5,0,2.1,61.4,1002.1
16-10-2021,25.6,34,29.4,26.6,85.67,47.3,5.8,0,73.75,0,6.31,16.67,0,2.4,68.3,1003.8
17-10-2021,25,33,27.9,26.1,90.31,47.9,11.4,23,65.38,0,8.56,20.83,0,2.1,86,1004.4
18-10-2021,25.4,28,26.7,25.6,93.69,34.5,18.3,30,128.96,0,40.42,33.33,0,1.8,96.9,1004.7
19-10-2021,25.4,28,26.7,25.2,91.85,33.6,11.4,0,153.29,0,13.53,25,0,2,96.8,1008.6
20-10-2021,26.4,31,28.2,26.6,90.93,44.3,8.1,0,168.33,0,2.64,8.33,0,1.9,83.5,1009.5
21-10-2021,25.7,33,28.8,24.1,77.32,39.1,8.1,0,220.96,0,0.71,4.17,0,2,44.7,1009.7
22-10-2021,25.9,34,29.5,23.9,74.07,40.6,6.9,0,123.3,0,0,0,0,2,35.4,1010.3
23-10-2021,24.5,33,28.7,23.8,76.2,37.4,5.8,0,78.95,0,0,0,0,1.8,41.9,1011.7
24-10-2021,24.8,32,28.2,24.7,81.77,40.6,6.9,0,62.5,0,1.9,4.17,0,1.6,50.5,1011.9
25-10-2021,24.6,32,28.2,24.5,81.31,39.2,4.7,0,29,0,5.67,4.17,0,1.7,49.7,1010.9
26-10-2021,24.9,33,28.5,24.4,79.63,39.2,5.8,0,54.35,0,0,0,0,1.7,44.9,1010.2
27-10-2021,25.3,32,28.5,25.3,83.36,40.6,10.3,0,70.09,0,0,0,0,1.7,54.7,1011
28-10-2021,26,32,28.3,25.1,83.45,40.6,9.2,0,86.04,0,8.25,8.33,0,1.7,71.2,1011.8
29-10-2021,24.6,33,28.4,23.5,75.86,38.1,11.4,0,247.25,0,0,0,0,2,31,1012.8
30-10-2021,23.4,32,27.7,21,68.05,34.9,53,0,228.17,0,0,0,0,2.1,18.8,1013
31-10-2021,22.8,32,26.8,19.6,66.13,32.9,9.2,0,137.63,0,0,0,0,2.1,20.5,1012.8
01-11-2021,22.1,32,26.4,19.4,67.28,32.9,10.3,0,74.52,0,0,0,0,2,19.4,1013.2
02-11-2021,21.4,31,26.4,19.5,67.59,32.4,10.3,0,196.41,0,0,0,0,2.1,41.5,1013.5
03-11-2021,22.4,31,26.7,19.6,66.75,32.4,11.4,0,174.58,0,0,0,0,2.1,30.6,1012.7
04-11-2021,21.7,31,26.4,19.6,67.88,32.4,6.9,0,128.79,0,0,0,0,1.8,21.9,1012.3
05-11-2021,20.4,30,25.3,18.9,69.58,30.8,9.2,0,160.08,0,0,0,0,1.9,9.8,1011.5
06-11-2021,19.9,30,24.9,17.4,65.8,30,11.4,0,243.95,0,0,0,0,1.9,2.8,1010
07-11-2021,20,30,25.1,17.3,64,30.4,10.3,0,216.5,0,0,0,0,1.9,2.4,1009.9
08-11-2021,19.4,30,24.9,17.7,65.78,30.8,9.2,0,285.67,0,0,0,0,2,3.7,1010.6
09-11-2021,19.9,31,25.3,18.9,69.65,32.4,8.1,0,162,0,0,0,0,1.8,5.6,1011.5
10-11-2021,20.4,31,25.9,19.4,69.59,32.4,5.8,0,90.86,0,0,0,0,2,13.4,1011.1
11-11-2021,22.2,31,26.6,20.4,70.4,32.4,5.8,0,112.83,0,0,0,0,1.9,30.1,1011
12-11-2021,23.3,30,26.8,21.7,73.91,34.1,6.9,0,40.24,0,0,0,0,1.7,72.8,1011.6
13-11-2021,23,28,25.4,21.8,81.23,30.7,9.2,0,48.14,0,0.43,8.33,0,1.7,81.8,1011.9
14-11-2021,22,26,23.9,21.1,84.64,0,9.2,0,38.38,0,0,4.17,0,1.7,91.3,1011.3
15-11-2021,21.4,24,22.7,20.6,88.12,0,8.1,0,59.26,0,0.33,8.33,0,1.6,93.1,1010.1
16-11-2021,21.7,29,24.9,20.5,77.54,30.8,9.2,0,116.45,0,0,0,0,1.6,34.6,1010.9
17-11-2021,19.4,29,24.3,18.2,70.92,29.8,11.4,0,168.88,0,0,0,0,1.8,5.4,1012.8
18-11-2021,18.9,30,24.1,18,70.68,30.4,8.1,0,206.52,0,0,0,0,2,15.8,1011.2
19-11-2021,20.1,30,25.1,18.7,69.62,30.4,6.9,0,98,0,0,0,0,1.9,16.9,1009.4
20-11-2021,20.7,32,26,20.3,72.03,34.9,4.7,0,121.96,0,0,0,0,1.6,8.1,1009.4
21-11-2021,22.4,31,26.4,20.8,72.77,33.7,5.8,0,97.18,0,0,0,0,1.6,25.7,1010.6
22-11-2021,22.1,32,27,21.5,73.09,35.8,5.8,0,79.74,0,0,0,0,1.5,14.9,1010.5
23-11-2021,23.9,31,26.9,21.9,75.15,35.5,8.1,0,135.77,0,0,0,0,1.5,38.6,1010.5
24-11-2021,21.9,31,25.3,17.8,64.75,31.4,9.2,0,113.17,0,0,0,0,1.8,20.7,1012.1
25-11-2021,20,31,24.6,18.5,70.5,31.9,6.9,0,58.23,0,0,0,0,1.6,22.9,1012.5
26-11-2021,20,29,23.9,17.9,70.62,29.8,8.1,0,68.17,0,0,0,0,1.6,23.6,1013
27-11-2021,18.9,28,23.1,17.2,71.81,28.6,9.2,0,180.13,0,0,0,0,1.6,3.1,1013.8
28-11-2021,18.7,29,23.1,17.6,73.24,29.5,9.2,0,206.43,0,0,0,0,1.6,7,1014.4
29-11-2021,17.9,29,23.2,16.8,69.07,29.5,11.4,0,150,0,0,0,0,1.9,12.1,1014.2
30-11-2021,19,29,23.3,17.1,70.24,29.5,13.9,0,224.71,0,0,0,0,1.6,2.7,1014
01-12-2021,18.6,29,23.3,17.2,70.21,29.5,6.9,0,204.04,0,0,0,0,1.9,3.8,1013.5
02-12-2021,19.2,29,23.8,17.4,69.66,29.1,5.8,0,124.27,0,0,0,0,1.8,8.6,1013.2
03-12-2021,18,29,23.6,18.3,73.94,29.8,5.8,0,30.95,0,0,0,0,1.8,47.6,1014.1
04-12-2021,20.9,24,22.2,19.7,86.19,0,5.8,0,120.26,0,1.73,16.67,0,1.3,88,1014.1
05-12-2021,20.8,23,21.8,20.1,90.39,0,9.2,0,34.13,0,31.05,25,0,1.1,99.5,1013.8
06-12-2021,21.4,23,22.2,20.9,92.24,0,12.8,0,93.42,0,63.28,20.83,0,1.5,100,1011.2
07-12-2021,20.6,26,23.1,21.3,89.75,0,10.3,0,260.91,0,0,0,0,1.7,70.7,1013.1
08-12-2021,19.8,28,23.2,20.7,86.5,31.3,9.2,0,62.83,0,0,4.17,0,1.3,37.8,1015.2
09-12-2021,20.4,27,23,20.2,84.62,28.8,8.1,0,87.67,0,2.61,4.17,0,1.5,78.4,1017
10-12-2021,19.9,27,23.1,19,78.66,28.2,6.9,0,134.75,0,0,0,0,1.7,84.2,1016.4
11-12-2021,19,28,23.2,19.3,80.35,29.7,6.9,0,117.7,0,0,0,0,1.4,35.9,1016.5
12-12-2021,18.3,25,21.5,16.5,74.47,0,12.8,0,131.35,0,0,0,0,1.4,14.7,1017.5
13-12-2021,16.1,26,20.8,14.5,69.4,0,10.3,0,217.22,0,0,0,0,1.5,16.5,1016.2
14-12-2021,15.6,26,20.4,14.5,71.04,0,9.2,0,155.88,0,0,0,0,1.4,17.6,1015
15-12-2021,15.3,26,20,13.9,70.15,0,6.9,0,213.5,0,0,0,0,1.4,27.7,1014.7
16-12-2021,15,25,19.5,15.1,77.38,0,8.1,0,244.83,0,0,0,0,1.3,24.2,1015.4
17-12-2021,15.2,25,19.8,13.7,70.75,0,8.1,0,261.3,0,0,0,0,1.6,5.2,1015.1
18-12-2021,14.5,25,19.9,15.7,77.86,0,10.3,0,137.39,0,0,0,0,1.5,6.4,1014.6
19-12-2021,15,22,18.4,11.8,66.91,0,11.4,0,331.38,0,0,0,0,1.7,3.4,1016.2
20-12-2021,12,22,17,8.3,58.19,0,8.1,0,287.21,0,0,0,0,1.7,1.7,1016.1
21-12-2021,12.8,23,17.6,12.2,71.79,0,9.2,0,292.77,0,0,0,0,1.5,3.9,1014.4
22-12-2021,14.4,24,19,13.7,73.47,0,11.4,0,256,0,0,0,0,1.4,14.2,1012.9
23-12-2021,14,24,18.9,14.7,77.5,0,6.9,0,222.77,0,0,0,0,1.3,4,1013.2
24-12-2021,14.5,25,19.6,15.3,77.97,0,5.8,0,41.17,0,0,0,0,1.4,18,1013.6
25-12-2021,15.3,26,20.2,15.8,77.89,0,4.7,0,49.74,0,0,0,0,1.5,9.4,1014.2
26-12-2021,16.4,26,21,17.5,82.04,0,4.7,0,25.17,0,0,0,0,1.4,22,1015.9
27-12-2021,16,26,21.3,18.2,83.47,0,3.4,0,20.95,0,0,0,0,1.2,27.5,1017
28-12-2021,17.8,26,21.1,17.3,79.94,0,6.9,0,28.18,0,0,0,0,1.3,33.1,1016.4
29-12-2021,18,25,20.7,17.2,81.38,0,6.9,0,110.29,0,0,0,0,1.5,63.5,1016.5
30-12-2021,17,23,19.4,17.4,88.3,0,9.2,0,213.63,0,0.99,4.17,0,1.4,42.4,1018.9
31-12-2021,15,24,19.7,16.4,82.2,0,13.9,0,245.83,0,0,0,0,1.8,13.6,1019.4
01-01-2022,16,23,19.1,15.1,79.26,0,11.4,0,317.63,0,0,0,0,1.6,10.8,1018.6
02-01-2022,14,23,17.9,14.6,82.32,0,9.2,0,310.79,0,0,0,0,1.4,21.9,1017.2
03-01-2022,14,24,18.4,14.1,77.64,0,8.1,0,270.77,0,0,0,0,1.5,17.1,1015.9
04-01-2022,13,23,17.6,13.4,78.03,0,6.9,0,264.74,0,0,0,0,1.3,1.1,1016.6
05-01-2022,13,24,17.9,13,75.68,0,10.3,0,260.83,0,0,0,0,1.3,6.3,1015.8
06-01-2022,13.9,25,19,13.6,73.7,0,6.9,0,106.87,0,0,0,0,1.4,3.7,1015.2
07-01-2022,15,26,20.2,15.8,77.5,0,6.9,0,221.29,0,0,0,0,1.4,0.6,1015.9
08-01-2022,16,27,21.4,15.8,73.44,27.3,8.1,0,120.23,0,0,0,0,1.5,1.6,1015.7
09-01-2022,16.8,27,21.4,17.5,79.58,28.2,6.9,0,51.85,0,0,0,0,1.6,1.8,1013.7
10-01-2022,16,26.7,21.6,17.7,79.62,27.5,6.9,0,87,0,0,0,0,1.5,34.1,1014.5
11-01-2022,18,27,22.2,18.9,82.6,28.8,13.9,20.8,123.14,0,11.51,4.17,0,1.3,61.8,1014.5
12-01-2022,18,22,19.5,17.6,89.12,0,9.2,0,129.17,0,0.01,8.33,0,1.5,88.9,1014.4
